1,635525309300351951,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309302312343,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309304212723,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309306063093,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309307993479,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309309903861,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309312114303,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309314024685,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309317365353,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309319245729,0,0,0,0,0,0,0,0,0,427,260,-59,1013,574,-105
1,635525309321266133,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309323236527,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309325306941,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309327157311,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309329167713,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309330978075,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309332968473,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309335088897,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309336999279,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309338889657,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309340830045,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309342800439,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309344810841,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309346671213,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309348511581,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309350612001,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309352812441,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309354812841,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309356613201,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309358453569,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309360483975,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309362344347,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309364564791,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309366635205,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309368495577,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309370355949,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309372196317,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309374396757,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309376417161,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309378277533,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309380177913,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309382028283,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309383918661,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309385859049,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309387689415,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309389619801,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309391510179,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309393360549,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309395390955,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525309397221321,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
