1,635525312173869962,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312175900165,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312177790354,0,0,0,0,0,0,0,0,0,427,259,-59,1013,574,-105
1,635525312179670542,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312181620737,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312183420917,0,0,0,0,0,0,0,0,0,427,259,-59,1013,574,-105
1,635525312185291104,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312187131288,0,0,0,0,0,0,0,0,0,427,259,-59,1013,574,-105
1,635525312188941469,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312190801655,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312192651840,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312194592034,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312196412216,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312198262401,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312200162591,0,0,0,0,0,0,0,0,0,427,259,-59,1013,574,-105
1,635525312202132788,0,0,0,0,0,0,0,0,0,427,259,-59,1013,574,-105
1,635525312204313006,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312206283203,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312208213396,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312210193594,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312212103785,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312214324007,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312216474222,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312218314406,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312220194594,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312222074782,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312224014976,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312226265201,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312228215396,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312230095584,0,0,0,0,0,0,0,0,0,427,259,-59,1013,574,-105
1,635525312231905765,0,0,0,0,0,0,0,0,0,427,259,-59,1013,574,-105
1,635525312233735948,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312235916166,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525312237806355,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
