1,635525310449035605,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310451076013,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310452886375,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310454846767,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310456727143,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310458707539,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310460787955,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310462688335,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310464578713,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310466429083,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310468329463,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310470229843,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310472210239,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310474050607,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310475930983,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310477751347,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310479691735,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310481612119,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310483452487,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310485432883,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310487433283,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310489553707,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310491484093,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310493364469,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310495194835,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310497025201,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310498875571,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310500755947,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310502646325,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310504486693,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310506387073,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310508207437,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
1,635525310510247845,0,0,0,0,0,0,0,0,0,427,259,-60,1013,574,-105
