1,635555444348034219,466,195,-22
1,635555444348214435,466,195,-22
1,635555444348564855,466,195,-22
1,635555444348875227,466,195,-22
1,635555444349195611,466,195,-22
1,635555444349495971,466,195,-22
1,635555444349796331,466,195,-22
1,635555444350106703,466,195,-22
1,635555444350437099,466,195,-22
1,635555444350737459,466,195,-22
1,635555444351017795,466,195,-22
1,635555444351358203,466,195,-22
1,635555444351678587,466,195,-22
1,635555444351968935,468,195,-21
1,635555444352289319,472,194,-20
1,635555444352609703,479,192,-17
1,635555444352930087,486,190,-15
1,635555444353210423,494,189,-14
1,635555444353540819,502,188,-12
1,635555444353841179,512,187,-10
1,635555444354221635,520,187,-8
1,635555444354532007,529,187,-5
1,635555444354782307,539,188,-2
1,635555444355072655,548,188,0
1,635555444355393039,555,190,3
1,635555444355723435,565,191,5
1,635555444356033807,574,194,7
1,635555444356324155,574,193,9
1,635555444356654551,592,199,13
1,635555444356944899,592,199,13
1,635555444357265283,592,199,13
1,635555444358036207,612,207,17
1,635555444358306531,612,207,17
1,635555444358586867,612,207,17
1,635555444358897239,654,212,7
1,635555444359147539,663,213,7
1,635555444359457911,672,215,8
1,635555444359778295,682,215,6
1,635555444360098679,691,216,5
1,635555444360399039,691,216,5
1,635555444360759471,691,216,5
1,635555444361059831,691,216,5
1,635555444361390227,691,216,5
1,635555444361710611,691,216,5
1,635555444362041007,750,207,-9
1,635555444362301319,760,204,-10
1,635555444362571643,760,204,-10
1,635555444362892027,769,203,-10
1,635555444363232435,778,202,-9
1,635555444363532795,786,200,-7
1,635555444363883215,795,200,-7
1,635555444364163551,804,200,-6
1,635555444364483935,813,201,-1
1,635555444364804319,823,201,2
1,635555444365084655,823,201,2
1,635555444365435075,823,201,2
1,635555444365745447,823,201,2
1,635555444366075843,864,210,10
1,635555444366326143,874,211,8
1,635555444366636515,883,212,6
1,635555444366966911,892,212,8
1,635555444367287295,892,212,7
1,635555444367597667,900,213,6
1,635555444368128303,909,214,2
1,635555444368368591,909,214,2
1,635555444368618891,909,214,2
1,635555444368939275,909,214,2
1,635555444369239635,909,214,2
1,635555444369560019,909,214,2
1,635555444369840355,963,198,-18
1,635555444370070631,972,195,-17
1,635555444370381003,981,192,-17
1,635555444370731423,989,190,-17
1,635555444371021771,997,188,-15
1,635555444371352167,997,188,-15
1,635555444371672551,1005,187,-14
1,635555444371992935,1013,185,-14
1,635555444372293295,1020,184,-10
1,635555444372593655,1029,185,-8
1,635555444372944075,1037,185,-6
1,635555444373264459,1045,185,-2
1,635555444373524771,1053,185,1
1,635555444373835143,1061,187,3
1,635555444374175551,1069,188,5
1,635555444374475911,1076,189,6
1,635555444374806307,1083,190,6
1,635555444375066619,1090,190,6
1,635555444375407027,1091,190,6
1,635555444375717399,1097,192,7
1,635555444376017759,1102,192,7
1,635555444376358167,1109,192,6
1,635555444376658527,1114,193,6
1,635555444376968899,1119,193,5
1,635555444377299295,1123,193,6
1,635555444377619679,1128,194,6
1,635555444378320519,1131,194,7
1,635555444378620879,1138,194,4
1,635555444378851155,1140,195,7
1,635555444379121479,1143,195,8
1,635555444379491923,1144,195,7
1,635555444379752235,1146,195,5
1,635555444380072619,1147,195,7
1,635555444380382991,1148,195,7
1,635555444380693363,1148,195,7
1,635555444381033771,1148,195,7
1,635555444381354155,1148,195,7
1,635555444381634491,1148,195,7
1,635555444381934851,1148,195,7
1,635555444382245223,1148,195,7
1,635555444382595643,1148,195,7
1,635555444382906015,1148,195,7
1,635555444383196363,1148,195,7
1,635555444383546783,1148,195,7
1,635555444383847143,1148,195,7
1,635555444384137491,1148,195,7
1,635555444384437851,1148,195,7
1,635555444384758235,1148,195,7
1,635555444385088631,1148,195,7
1,635555444385388991,1148,195,7
1,635555444385689351,1148,195,7
1,635555444386019747,1148,195,7
1,635555444386340131,1148,195,7
1,635555444386630479,1147,195,7
1,635555444386970887,1148,195,7
1,635555444387271247,1148,195,7
1,635555444387631679,1148,195,7
1,635555444387902003,1148,195,7
1,635555444388422627,1148,195,7
1,635555444388612855,1148,195,7
1,635555444388873167,1148,195,7
1,635555444389143491,1148,195,7
1,635555444389463875,1148,195,7
1,635555444389764235,1148,195,7
1,635555444390054583,1148,195,7
1,635555444390405003,1148,195,7
1,635555444390705363,1148,195,7
1,635555444391005723,1148,195,7
1,635555444391336119,1148,195,7
1,635555444391666515,1148,195,7
1,635555444391956863,1148,195,7
1,635555444392277247,1148,195,7
1,635555444392627667,1148,195,7
1,635555444392918015,1148,195,7
1,635555444393218375,1148,195,7
1,635555444393568795,1148,195,7
1,635555444393809083,1148,195,7
1,635555444394159503,1148,195,7
1,635555444395521135,1148,195,7
1,635555444395711363,1148,195,7
1,635555444396021735,1148,195,7
1,635555444396342119,1148,195,7
1,635555444396662503,1148,195,7
1,635555444396962863,1148,195,7
1,635555444397313283,1148,195,7
1,635555444397563583,1148,195,7
1,635555444397873955,1148,195,7
1,635555444398574795,1148,195,7
1,635555444398734987,1148,195,7
1,635555444398845119,1148,195,7
1,635555444399165503,1148,195,7
1,635555444399435827,1148,195,7
1,635555444399786247,1148,195,7
1,635555444400056571,1148,195,7
1,635555444400507111,1148,195,7
1,635555444400697339,1148,195,7
1,635555444401007711,1148,195,7
1,635555444401338107,1148,195,7
1,635555444401638467,1148,195,7
1,635555444401948839,1148,195,7
1,635555444402249199,1148,195,7
1,635555444402599619,1148,195,7
1,635555444402899979,1148,195,7
1,635555444403180315,1148,195,7
1,635555444403500699,1148,195,7
1,635555444403811071,1148,195,7
1,635555444404111431,1148,195,7
1,635555444404461851,1148,195,7
1,635555444404742187,1148,195,7
1,635555444405062571,1148,195,7
1,635555444405433015,1148,195,7
1,635555444405673303,1148,195,7
1,635555444406023723,1148,195,7
1,635555444406314071,1148,195,7
1,635555444406654479,1148,195,7
1,635555444406934815,1148,195,7
1,635555444407335295,1148,195,7
1,635555444407655679,1148,195,7
1,635555444407885955,1148,195,7
1,635555444408176303,1148,195,7
1,635555444408736975,1148,195,7
1,635555444408927203,1148,195,7
1,635555444409167491,1148,195,7
1,635555444409437815,1148,195,7
1,635555444409748187,1148,195,7
1,635555444410068571,1148,195,7
1,635555444410378943,1148,195,7
1,635555444410689315,1148,195,7
1,635555444411019711,1148,195,7
1,635555444411330083,1148,195,7
1,635555444411630443,1148,195,7
1,635555444411950827,1148,195,7
1,635555444412331283,1148,195,7
1,635555444412561559,1148,195,7
1,635555444412901967,1148,195,7
1,635555444413212339,1148,195,7
1,635555444413502687,1148,195,7
1,635555444413863119,1148,195,7
1,635555444414153467,1148,195,7
1,635555444414453827,1148,195,7
1,635555444414774211,1148,195,7
1,635555444415044535,1148,195,7
1,635555444415414979,1148,195,7
1,635555444415695315,1148,195,7
1,635555444416035723,1148,195,7
1,635555444416306047,1148,195,7
1,635555444416626431,1148,195,7
1,635555444416946815,1148,195,7
1,635555444417277211,1148,195,7
1,635555444417597595,1148,195,7
1,635555444417877931,1148,195,7
1,635555444418198315,1148,195,7
1,635555444418879131,1148,195,7
1,635555444419049335,1148,195,7
1,635555444419129431,1148,195,7
1,635555444419449815,1148,195,7
1,635555444419780211,1147,195,7
1,635555444420070559,1148,195,7
1,635555444420390943,1148,195,7
1,635555444420771399,1148,195,7
1,635555444421001675,1148,195,7
1,635555444421302035,1148,195,7
1,635555444421682491,1148,195,7
1,635555444421932791,1148,195,7
1,635555444422273199,1148,195,7
1,635555444422563547,1148,195,7
1,635555444422873919,1148,195,7
1,635555444423174279,1148,195,7
1,635555444423514687,1147,195,7
1,635555444423825059,1147,195,7
1,635555444424135431,1148,195,7
1,635555444424445803,1148,195,7
1,635555444424736151,1148,195,7
1,635555444425066547,1148,195,7
1,635555444425406955,1148,195,7
1,635555444425757375,1148,195,7
1,635555444425997663,1148,195,7
1,635555444426338071,1148,195,7
1,635555444426618407,1148,195,7
1,635555444426928779,1148,195,7
1,635555444427299223,1148,195,7
1,635555444427549523,1148,195,7
1,635555444427849883,1148,195,7
1,635555444428170267,1148,195,7
1,635555444428500663,1148,195,7
1,635555444429011275,1148,195,7
1,635555444429181479,1148,195,7
1,635555444429431779,1148,195,7
1,635555444429752163,1148,195,7
1,635555444430042511,1148,195,7
1,635555444430372907,1148,195,7
1,635555444430663255,1148,195,7
1,635555444431013675,1148,195,7
1,635555444431314035,1148,195,7
1,635555444431624407,1148,195,7
1,635555444431914755,1148,195,7
1,635555444432265175,1148,195,7
1,635555444432635619,1148,195,7
1,635555444432875907,1148,195,7
1,635555444433186279,1148,195,7
1,635555444433476627,1148,195,7
1,635555444433927167,1148,195,7
1,635555444434117395,1148,195,7
1,635555444434417755,1148,195,7
1,635555444434748151,1148,195,7
1,635555444435048511,1148,195,7
1,635555444435378907,1148,195,7
1,635555444435739339,1148,195,7
1,635555444436019675,1148,195,7
1,635555444436340059,1148,195,7
1,635555444436680467,1148,195,7
1,635555444436930767,1148,195,7
1,635555444437261163,1148,195,7
1,635555444437541499,1148,195,7
1,635555444437921955,1148,195,7
1,635555444438162243,1148,195,7
1,635555444438472615,1148,195,7
1,635555444439183467,1148,195,7
1,635555444439343659,1148,195,7
1,635555444439453791,1148,195,7
1,635555444439734127,1148,195,7
1,635555444440084547,1148,195,7
1,635555444440404931,1148,195,7
1,635555444440705291,1148,195,7
1,635555444441095759,1148,195,7
1,635555444441316023,1148,195,7
1,635555444441616383,1148,195,7
1,635555444441946779,1148,195,7
1,635555444442247139,1148,195,7
1,635555444442577535,1148,195,7
1,635555444442897919,1148,195,7
1,635555444443188267,1148,195,7
1,635555444443508651,1148,195,7
1,635555444443809011,1148,195,7
1,635555444444159431,1148,195,7
1,635555444444409731,1148,195,7
1,635555444444740127,1148,195,7
1,635555444445050499,1148,195,7
1,635555444445360871,1148,195,7
1,635555444445691267,1148,195,7
1,635555444446101759,1148,195,7
1,635555444446291987,1148,195,7
1,635555444446632395,1148,195,7
1,635555444446932755,1148,195,7
1,635555444447243127,1148,195,7
1,635555444447573523,1148,195,7
1,635555444447863871,1148,195,7
1,635555444448194267,1148,195,7
1,635555444448464591,1147,195,7
1,635555444448794987,1148,195,7
1,635555444449355659,1148,195,7
1,635555444449515851,1148,195,7
1,635555444449756139,1148,195,7
1,635555444450056499,1148,195,7
1,635555444450366871,1148,195,7
1,635555444450657219,1148,195,7
1,635555444451007639,1148,195,7
1,635555444451287975,1148,195,7
1,635555444451628383,1148,195,7
1,635555444451938755,1148,195,7
1,635555444452349247,1148,195,7
1,635555444452529463,1148,195,7
1,635555444452980003,1148,195,7
1,635555444453190255,1148,195,7
1,635555444453490615,1148,195,7
1,635555444453790975,1148,195,7
1,635555444454091335,1148,195,7
1,635555444454401707,1148,195,7
1,635555444454742115,1148,195,7
1,635555444455062499,1148,195,7
1,635555444455392895,1148,195,7
1,635555444455733303,1148,195,7
1,635555444455993615,1148,195,7
1,635555444456354047,1148,195,7
1,635555444456624371,1148,195,7
1,635555444456934743,1148,195,7
1,635555444457255127,1148,195,7
1,635555444457585523,1148,195,7
1,635555444457875871,1148,195,7
1,635555444458186243,1148,195,7
1,635555444458516639,1148,195,7
1,635555444458837023,1148,195,7
1,635555444459527851,1148,195,7
1,635555444459678031,1148,195,7
1,635555444459778151,1148,195,7
1,635555444460078511,1148,195,7
1,635555444460368859,1148,195,7
1,635555444460709267,1148,195,7
1,635555444461039663,1148,195,7
1,635555444461440143,1148,195,7
1,635555444461630371,1148,195,7
1,635555444461930731,1148,195,7
1,635555444462281151,1148,195,7
1,635555444462531451,1148,195,7
1,635555444462891883,1148,195,7
1,635555444463152195,1148,195,7
1,635555444463502615,1148,195,7
1,635555444463812987,1148,195,7
1,635555444464113347,1148,195,7
1,635555444464423719,1148,195,7
1,635555444464774139,1148,195,7
1,635555444465074499,1148,195,7
1,635555444465374859,1148,195,7
1,635555444465705255,1148,195,7
1,635555444465985591,1148,195,7
1,635555444466396083,1148,195,7
1,635555444466606335,1148,195,7
1,635555444466946743,1148,195,7
1,635555444467207055,1148,195,7
1,635555444467557475,1148,195,7
1,635555444467827799,1148,195,7
1,635555444468148183,1148,195,7
1,635555444468458555,1148,195,7
1,635555444468768927,1148,195,7
1,635555444469119347,1148,195,7
1,635555444469790151,1148,195,7
1,635555444469970367,1147,195,7
1,635555444470080499,1147,195,7
1,635555444470380859,1148,195,7
1,635555444470681219,1148,195,7
1,635555444470981579,1148,195,7
1,635555444471321987,1148,195,7
1,635555444471582299,1148,195,7
1,635555444471892671,1148,195,7
1,635555444472213055,1148,195,7
1,635555444472533439,1148,195,7
1,635555444472833799,1148,195,7
1,635555444473144171,1148,195,7
1,635555444473444531,1148,195,7
1,635555444473784939,1147,195,7
1,635555444474115335,1148,195,7
1,635555444474415695,1148,195,7
1,635555444474726067,1148,195,7
1,635555444475036439,1148,195,7
1,635555444475426907,1148,195,7
1,635555444475687219,1148,195,7
1,635555444475987579,1148,195,7
1,635555444476337999,1148,195,7
1,635555444476628347,1148,195,7
1,635555444476938719,1148,195,7
1,635555444477339199,1148,195,7
1,635555444477519415,1148,195,7
1,635555444477979967,1148,195,7
1,635555444478150171,1148,195,7
1,635555444478470555,1148,195,7
1,635555444478770915,1148,195,7
1,635555444479121335,1148,195,7
1,635555444479772115,1148,195,7
1,635555444479962343,1148,195,7
1,635555444480062463,1148,195,7
1,635555444480392859,1148,195,7
1,635555444480673195,1148,195,7
1,635555444480973555,1148,195,7
1,635555444481293939,1148,195,7
1,635555444481784527,1148,195,7
1,635555444481984767,1148,195,7
1,635555444482305151,1148,195,7
1,635555444482625535,1148,195,7
1,635555444482845799,1148,195,7
1,635555444483156171,1148,195,7
1,635555444483476555,1148,195,7
1,635555444483776915,1148,195,7
1,635555444484137347,1148,195,7
1,635555444484417683,1148,195,7
1,635555444484748079,1148,195,7
1,635555444485048439,1148,195,7
1,635555444485408871,1148,195,7
1,635555444485689207,1148,195,7
1,635555444485969543,1148,195,7
1,635555444486299939,1148,195,7
1,635555444486740467,1148,195,7
1,635555444486930695,1148,195,7
1,635555444487251079,1148,195,7
1,635555444487541427,1148,195,7
1,635555444487861811,1148,195,7
1,635555444488142147,1148,195,7
1,635555444488472543,1148,195,7
1,635555444488772903,1148,195,7
1,635555444489083275,1148,195,7
1,635555444489413671,1148,195,7
1,635555444489904259,1148,195,7
1,635555444490084475,1148,195,7
1,635555444490374823,1148,195,7
1,635555444490665171,1148,195,7
1,635555444491015591,1148,195,7
1,635555444491295927,1148,195,7
1,635555444491566251,1148,195,7
1,635555444491896647,1148,195,7
1,635555444492207019,1148,195,7
1,635555444492527403,1148,195,7
1,635555444492857799,1148,195,7
1,635555444493148147,1148,195,7
1,635555444493458519,1148,195,7
1,635555444493778903,1148,195,7
1,635555444494099287,1148,195,7
1,635555444494389635,1148,195,7
1,635555444496512179,1148,195,7
1,635555444496582263,1148,195,7
1,635555444496892635,1148,195,7
1,635555444497203007,1148,195,7
1,635555444497523391,1148,195,7
1,635555444497863799,1148,195,7
1,635555444498144135,1148,195,7
1,635555444498464519,1148,195,7
1,635555444498784903,1148,195,7
1,635555444499065239,1148,195,7
1,635555444499415659,1148,195,7
1,635555444500116499,1148,195,7
1,635555444500316739,1148,195,7
1,635555444500416859,1148,195,7
1,635555444500677171,1148,195,7
1,635555444500987543,1148,195,7
1,635555444501287903,1147,195,7
1,635555444501588263,1148,195,7
1,635555444501908647,1148,195,7
1,635555444502219019,1148,195,7
1,635555444502509367,1148,195,7
1,635555444502819739,1148,195,7
1,635555444503140123,1148,195,7
1,635555444503460507,1148,195,7
1,635555444503790903,1148,195,7
1,635555444504091263,1148,195,7
1,635555444504401635,1148,195,7
1,635555444504712007,1148,195,7
1,635555444505032391,1148,195,7
1,635555444505382811,1148,195,7
1,635555444505683171,1148,195,7
1,635555444505963507,1148,195,7
1,635555444506263867,1148,195,7
1,635555444506584251,1148,195,7
1,635555444506904635,1148,195,7
1,635555444507194983,1148,195,7
1,635555444507535391,1148,195,7
1,635555444507825739,1148,195,7
1,635555444508156135,1148,195,7
1,635555444508476519,1148,195,7
1,635555444508796903,1148,195,7
1,635555444509087251,1148,195,7
1,635555444509437671,1148,195,7
1,635555444509738031,1148,195,7
1,635555444510238631,1148,195,7
1,635555444510418847,1148,195,7
1,635555444510659135,1148,195,7
1,635555444510989531,1147,195,7
1,635555444511249843,1148,195,7
1,635555444511570227,1147,195,7
1,635555444511920647,1148,195,7
1,635555444512221007,1147,195,7
1,635555444512501343,1147,195,7
1,635555444512831739,1148,195,7
1,635555444513152123,1148,195,7
1,635555444513482519,1148,195,7
1,635555444513782879,1148,195,7
1,635555444514073227,1148,195,7
1,635555444514403623,1148,195,7
1,635555444514724007,1148,195,7
1,635555444515014355,1148,195,7
1,635555444515364775,1148,195,7
1,635555444515635099,1148,195,7
1,635555444515955483,1148,195,7
1,635555444516265855,1148,195,7
1,635555444516606263,1148,195,7
1,635555444516906623,1148,195,7
1,635555444517206983,1147,195,7
1,635555444517507343,1148,195,7
1,635555444517807703,1148,195,7
1,635555444518168135,1148,195,7
1,635555444518478507,1148,195,7
1,635555444518778867,1148,195,7
1,635555444519079227,1148,195,7
1,635555444519479707,1148,195,7
1,635555444519750031,1148,195,7
1,635555444520030367,1148,195,7
1,635555444520530967,1148,195,7
1,635555444520811303,1148,195,7
1,635555444520991519,1148,195,7
1,635555444521281867,1147,195,7
1,635555444521562203,1148,195,7
1,635555444521872575,1148,195,7
1,635555444522192959,1148,195,7
1,635555444522543379,1148,195,7
1,635555444522813703,1148,195,7
1,635555444523154111,1148,195,7
1,635555444523474495,1148,195,7
1,635555444523784867,1148,195,7
1,635555444524085227,1148,195,7
1,635555444524415623,1148,195,7
1,635555444524766043,1148,195,7
1,635555444525036367,1148,195,7
1,635555444525326715,1148,195,7
1,635555444525627075,1148,195,7
1,635555444525947459,1148,195,7
1,635555444526297879,1148,195,7
1,635555444526598239,1148,195,7
1,635555444526868563,1148,195,7
1,635555444527188947,1148,195,7
1,635555444527539367,1148,195,7
1,635555444527829715,1148,195,7
1,635555444528190147,1148,195,7
1,635555444528450459,1148,195,7
1,635555444528790867,1148,195,7
1,635555444529111251,1148,195,7
1,635555444529401599,1148,195,7
1,635555444529711971,1148,195,7
1,635555444530012331,1148,195,7
1,635555444530573003,1148,195,7
1,635555444530753219,1148,195,7
1,635555444530993507,1148,195,7
1,635555444531253819,1148,195,7
1,635555444531574203,1148,195,7
1,635555444531904599,1148,195,7
1,635555444532194947,1148,195,7
1,635555444532505319,1148,195,7
1,635555444532825703,1148,195,7
1,635555444533126063,1148,195,7
1,635555444533476483,1148,195,7
1,635555444533786855,1148,195,7
1,635555444534107239,1148,195,7
1,635555444534377563,1148,195,7
1,635555444534697947,1147,195,7
1,635555444535048367,1148,195,7
1,635555444535328703,1148,195,7
1,635555444535639075,1148,195,7
1,635555444535939435,1148,195,7
1,635555444536259819,1148,195,7
1,635555444536550167,1148,195,7
1,635555444536870551,1148,195,7
1,635555444537220971,1148,195,7
1,635555444537501307,1148,195,7
1,635555444537831703,1148,195,7
1,635555444538122051,1148,195,7
1,635555444538432423,1148,195,7
1,635555444538772831,1148,195,7
1,635555444539073191,1148,195,7
1,635555444539393575,1148,195,7
1,635555444539683923,1148,195,7
1,635555444540034343,1148,195,7
1,635555444540665099,1148,195,7
